PARTIDO_CI,ID_ENTIDAD,ID_DISTRITO_FEDERAL,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
PT_MORENA,24,003,Óscar Bautista Villegas,Rodrigo Alfredo Castillo Verastegui
PAN,24,004,Gabriela Martínez Larraga,Rebeca Robledo González
PRI,24,004,Gabriela Martínez Larraga,Rebeca Robledo González
PRD,24,004,Gabriela Martínez Larraga,Rebeca Robledo González
PVEM,24,004,Francisco Adrián Castillo Morales,Arturo Alonso García
PT,24,004,Francisco Adrián Castillo Morales,Arturo Alonso García
MC,24,004,Daniela Domínguez Rubio,Mariel Napoles Enríquez
MORENA,24,004,Francisco Adrián Castillo Morales,Arturo Alonso García
PAN-PRI-PRD,24,004,Gabriela Martínez Larraga,Rebeca Robledo González
PAN-PRI,24,004,Gabriela Martínez Larraga,Rebeca Robledo González
PAN-PRD,24,004,Gabriela Martínez Larraga,Rebeca Robledo González
PRI-PRD,24,004,Gabriela Martínez Larraga,Rebeca Robledo González
PVEM_PT_MORENA,24,004,Francisco Adrián Castillo Morales,Arturo Alonso García
PVEM_PT,24,004,Francisco Adrián Castillo Morales,Arturo Alonso García
PVEM_MORENA,24,004,Francisco Adrián Castillo Morales,Arturo Alonso García
PT_MORENA,24,004,Francisco Adrián Castillo Morales,Arturo Alonso García
PAN,24,005,David Azuara Zúñiga,Rafael Armando López Puente
PRI,24,005,David Azuara Zúñiga,Rafael Armando López Puente
PRD,24,005,David Azuara Zúñiga,Rafael Armando López Puente
PVEM,24,005,Candidato por definir,Candidato por definir
PT,24,005,Candidato por definir,Candidato por definir
MC,24,005,María Esther Velázquez Esparza,Luisa Fernanda Aldrett Otero
MORENA,24,005,Candidato por definir,Candidato por definir
PAN-PRI-PRD,24,005,David Azuara Zúñiga,Rafael Armando López Puente
PAN-PRI,24,005,David Azuara Zúñiga,Rafael Armando López Puente
PAN-PRD,24,005,David Azuara Zúñiga,Rafael Armando López Puente
PRI-PRD,24,005,David Azuara Zúñiga,Rafael Armando López Puente
PVEM_PT_MORENA,24,005,Candidato por definir,Candidato por definir
PVEM_PT,24,005,Candidato por definir,Candidato por definir
PVEM_MORENA,24,005,Candidato por definir,Candidato por definir
PT_MORENA,24,005,Candidato por definir,Candidato por definir
PAN,24,006,Mei-Yu Hernández Ham,Andrea Carolina Jonguitud Berridi
PRI,24,006,Mei-Yu Hernández Ham,Andrea Carolina Jonguitud Berridi
PRD,24,006,Mei-Yu Hernández Ham,Andrea Carolina Jonguitud Berridi
PVEM,24,006,Juan Carlos Valladares Eichelmann,René Contreras Flores
PT,24,006,Juan Carlos Valladares Eichelmann,René Contreras Flores
MC,24,006,Luis Enrique López Martínez,José Santos Martínez Sánchez
MORENA,24,006,Juan Carlos Valladares Eichelmann,René Contreras Flores
PAN-PRI-PRD,24,006,Mei-Yu Hernández Ham,Andrea Carolina Jonguitud Berridi
PAN-PRI,24,006,Mei-Yu Hernández Ham,Andrea Carolina Jonguitud Berridi
PAN-PRD,24,006,Mei-Yu Hernández Ham,Andrea Carolina Jonguitud Berridi
PRI-PRD,24,006,Mei-Yu Hernández Ham,Andrea Carolina Jonguitud Berridi
PVEM_PT_MORENA,24,006,Juan Carlos Valladares Eichelmann,René Contreras Flores
PVEM_PT,24,006,Juan Carlos Valladares Eichelmann,René Contreras Flores
PVEM_MORENA,24,006,Juan Carlos Valladares Eichelmann,René Contreras Flores
PT_MORENA,24,006,Juan Carlos Valladares Eichelmann,René Contreras Flores
PAN,24,007,Nubia Iris Castillo Medina,Gabriela Vite Antonio
PRI,24,007,Nubia Iris Castillo Medina,Gabriela Vite Antonio
PRD,24,007,Nubia Iris Castillo Medina,Gabriela Vite Antonio
PVEM,24,007,Briceyda García Antonio,Iris Yahel Hernández Ramírez
PT,24,007,Briceyda García Antonio,Iris Yahel Hernández Ramírez
MC,24,007,Mayra Hernández Anastacio,María Guadalupe Cervantes Olguín
MORENA,24,007,Briceyda García Antonio,Iris Yahel Hernández Ramírez
PAN-PRI-PRD,24,007,Nubia Iris Castillo Medina,Gabriela Vite Antonio
PAN-PRI,24,007,Nubia Iris Castillo Medina,Gabriela Vite Antonio
PAN-PRD,24,007,Nubia Iris Castillo Medina,Gabriela Vite Antonio
PRI-PRD,24,007,Nubia Iris Castillo Medina,Gabriela Vite Antonio
PVEM_PT_MORENA,24,007,Briceyda García Antonio,Iris Yahel Hernández Ramírez
PVEM_PT,24,007,Briceyda García Antonio,Iris Yahel Hernández Ramírez
PVEM_MORENA,24,007,Briceyda García Antonio,Iris Yahel Hernández Ramírez
PT_MORENA,24,007,Briceyda García Antonio,Iris Yahel Hernández Ramírez
PAN,25,001,Juan Alfonso Mejía López,César Arnoldo Ramírez Patiño
PRI,25,001,Juan Alfonso Mejía López,César Arnoldo Ramírez Patiño
PRD,25,001,Juan Alfonso Mejía López,César Arnoldo Ramírez Patiño
PVEM,25,001,Graciela Domínguez Nava,Sara Jaime Ontiveros
PT,25,001,Graciela Domínguez Nava,Sara Jaime Ontiveros
MC,25,001,Diana Paulína Peña Tirado,María Fernanda Hernández Lamarque
MORENA,25,001,Graciela Domínguez Nava,Sara Jaime Ontiveros
PAN-PRI-PRD,25,001,Juan Alfonso Mejía López,César Arnoldo Ramírez Patiño
PAN-PRI,25,001,Juan Alfonso Mejía López,César Arnoldo Ramírez Patiño
PAN-PRD,25,001,Juan Alfonso Mejía López,César Arnoldo Ramírez Patiño
PRI-PRD,25,001,Juan Alfonso Mejía López,César Arnoldo Ramírez Patiño
PVEM_PT_MORENA,25,001,Graciela Domínguez Nava,Sara Jaime Ontiveros
PVEM_PT,25,001,Graciela Domínguez Nava,Sara Jaime Ontiveros
PVEM_MORENA,25,001,Graciela Domínguez Nava,Sara Jaime Ontiveros
PT_MORENA,25,001,Graciela Domínguez Nava,Sara Jaime Ontiveros
PAN,25,002,Brenda Elisa Látigo Ruíz,María Gabriela Rodríguez González
PRI,25,002,Brenda Elisa Látigo Ruíz,María Gabriela Rodríguez González
PRD,25,002,Brenda Elisa Látigo Ruíz,María Gabriela Rodríguez González
PVEM,25,002,Gilberto Esquer Suárez,Jaser Elena Románillo Martínez
PT,25,002,Luis Manuel Rivera Villela,Enoc Hiram Simóns Martínez
MC,25,002,Bárbara Fox Mora,Alejandra Rodríguez Quintero
MORENA,25,002,Ana  Elizabeth Ayala Leyva,María Yasmín Meza Ayala
PAN-PRI-PRD,25,002,Brenda Elisa Látigo Ruíz,María Gabriela Rodríguez González
PAN-PRI,25,002,Brenda Elisa Látigo Ruíz,María Gabriela Rodríguez González
PAN-PRD,25,002,Brenda Elisa Látigo Ruíz,María Gabriela Rodríguez González
PRI-PRD,25,002,Brenda Elisa Látigo Ruíz,María Gabriela Rodríguez González
PAN,25,003,Liliana Ángelica Cárdenas Valenzuela,Miriam Rocío Castro García
PRI,25,003,Liliana Ángelica Cárdenas Valenzuela,Miriam Rocío Castro García
PRD,25,003,Liliana Ángelica Cárdenas Valenzuela,Miriam Rocío Castro García
PVEM,25,003,Jesús Fernando García Hernández,Cuauhtémoc Romo Gálvez
PT,25,003,Jesús Fernando García Hernández,Cuauhtémoc Romo Gálvez
MC,25,003,Wilber Adayr Aguilar Lugo,Amado García Frias
MORENA,25,003,Jesús Fernando García Hernández,Cuauhtémoc Romo Gálvez
PAN-PRI-PRD,25,003,Liliana Ángelica Cárdenas Valenzuela,Miriam Rocío Castro García
PAN-PRI,25,003,Liliana Ángelica Cárdenas Valenzuela,Miriam Rocío Castro García
PAN-PRD,25,003,Liliana Ángelica Cárdenas Valenzuela,Miriam Rocío Castro García
PRI-PRD,25,003,Liliana Ángelica Cárdenas Valenzuela,Miriam Rocío Castro García
PVEM_PT_MORENA,25,003,Jesús Fernando García Hernández,Cuauhtémoc Romo Gálvez
PVEM_PT,25,003,Jesús Fernando García Hernández,Cuauhtémoc Romo Gálvez
PVEM_MORENA,25,003,Jesús Fernando García Hernández,Cuauhtémoc Romo Gálvez
PT_MORENA,25,003,Jesús Fernando García Hernández,Cuauhtémoc Romo Gálvez
PAN,25,004,Luis Humberto Valenzuela Muñoz,Reyes Joel Montoya Castro
PRI,25,004,Luis Humberto Valenzuela Muñoz,Reyes Joel Montoya Castro
PRD,25,004,Luis Humberto Valenzuela Muñoz,Reyes Joel Montoya Castro
PVEM,25,004,Felicita Pompa Robles,Astrid Arely Soto Nuño
PT,25,004,Felicita Pompa Robles,Astrid Arely Soto Nuño
MC,25,004,Alfonso González López,Sergio Rutilio Acosta López
MORENA,25,004,Felicita Pompa Robles,Astrid Arely Soto Nuño
PAN-PRI-PRD,25,004,Luis Humberto Valenzuela Muñoz,Reyes Joel Montoya Castro
PAN-PRI,25,004,Luis Humberto Valenzuela Muñoz,Reyes Joel Montoya Castro
PAN-PRD,25,004,Luis Humberto Valenzuela Muñoz,Reyes Joel Montoya Castro
PRI-PRD,25,004,Luis Humberto Valenzuela Muñoz,Reyes Joel Montoya Castro
PVEM_PT_MORENA,25,004,Felicita Pompa Robles,Astrid Arely Soto Nuño
PVEM_PT,25,004,Felicita Pompa Robles,Astrid Arely Soto Nuño
PVEM_MORENA,25,004,Felicita Pompa Robles,Astrid Arely Soto Nuño
PT_MORENA,25,004,Felicita Pompa Robles,Astrid Arely Soto Nuño
PAN,25,005,Sergio Raúl Esquer Peiro,Andrés Amílcar Félix Zavala
PRI,25,005,Sergio Raúl Esquer Peiro,Andrés Amílcar Félix Zavala
PRD,25,005,Sergio Raúl Esquer Peiro,Andrés Amílcar Félix Zavala
PVEM,25,005,Jesús Alfonso Ibarra Ramos,Luis Sebastián González Carrillo
PT,25,005,Jesús Alfonso Ibarra Ramos,Luis Sebastián González Carrillo
MC,25,005,Ivánjov Valenzuela Pérez,Liliana Ángelica Sandoval Rodríguez
MORENA,25,005,Jesús Alfonso Ibarra Ramos,Luis Sebastián González Carrillo
PAN-PRI-PRD,25,005,Sergio Raúl Esquer Peiro,Andrés Amílcar Félix Zavala
PAN-PRI,25,005,Sergio Raúl Esquer Peiro,Andrés Amílcar Félix Zavala
PAN-PRD,25,005,Sergio Raúl Esquer Peiro,Andrés Amílcar Félix Zavala
PRI-PRD,25,005,Sergio Raúl Esquer Peiro,Andrés Amílcar Félix Zavala
PVEM_PT_MORENA,25,005,Jesús Alfonso Ibarra Ramos,Luis Sebastián González Carrillo
PVEM_PT,25,005,Jesús Alfonso Ibarra Ramos,Luis Sebastián González Carrillo
PVEM_MORENA,25,005,Jesús Alfonso Ibarra Ramos,Luis Sebastián González Carrillo
PT_MORENA,25,005,Jesús Alfonso Ibarra Ramos,Luis Sebastián González Carrillo
PAN,25,006,Germán Escobar Manjarrez,Melesio Gaxiola Zamora
PRI,25,006,Germán Escobar Manjarrez,Melesio Gaxiola Zamora
PRD,25,006,Germán Escobar Manjarrez,Melesio Gaxiola Zamora
PVEM,25,006,Carmen Julieta Torres Lizárraga,Ángelica López Beltrán
PT,25,006,Iliana Zenith García Dueñas,Ada Yajaira Félix Dueñas
MC,25,006,Mónica del Carmen López Gómez,Tania Cecilia Hernández Salayz
MORENA,25,006,Olegaria Carrazco Macías,Yolanda Rodríguez Sánchez
PAN-PRI-PRD,25,006,Germán Escobar Manjarrez,Melesio Gaxiola Zamora
PAN-PRI,25,006,Germán Escobar Manjarrez,Melesio Gaxiola Zamora
PAN-PRD,25,006,Germán Escobar Manjarrez,Melesio Gaxiola Zamora
PRI-PRD,25,006,Germán Escobar Manjarrez,Melesio Gaxiola Zamora
PAN,25,007,Cruz Noé Heredia Ayon,María de Jesús Armenta Acosta
PRI,25,007,Cruz Noé Heredia Ayon,María de Jesús Armenta Acosta
PRD,25,007,Cruz Noé Heredia Ayon,María de Jesús Armenta Acosta
PVEM,25,007,Merary Villegas Sánchez,Danisa Magdalena Flores Ojeda
PT,25,007,Merary Villegas Sánchez,Danisa Magdalena Flores Ojeda
MC,25,007,Héctor Raúl García Fox,Marcos Jesús Mandujano Mateos
MORENA,25,007,Merary Villegas Sánchez,Danisa Magdalena Flores Ojeda
PAN-PRI-PRD,25,007,Cruz Noé Heredia Ayon,María de Jesús Armenta Acosta
PAN-PRI,25,007,Cruz Noé Heredia Ayon,María de Jesús Armenta Acosta
PAN-PRD,25,007,Cruz Noé Heredia Ayon,María de Jesús Armenta Acosta
PRI-PRD,25,007,Cruz Noé Heredia Ayon,María de Jesús Armenta Acosta
PVEM_PT_MORENA,25,007,Merary Villegas Sánchez,Danisa Magdalena Flores Ojeda
PVEM_PT,25,007,Merary Villegas Sánchez,Danisa Magdalena Flores Ojeda
PVEM_MORENA,25,007,Merary Villegas Sánchez,Danisa Magdalena Flores Ojeda
PT_MORENA,25,007,Merary Villegas Sánchez,Danisa Magdalena Flores Ojeda
PAN,26,001,Ana María Gutiérrez Coronado,Mónica Espinoza Rivera
PRI,26,001,Ana María Gutiérrez Coronado,Mónica Espinoza Rivera
PRD,26,001,Ana María Gutiérrez Coronado,Mónica Espinoza Rivera
PVEM,26,001,Manuel de Jesús Baldenebro Arredondo,Ernesto Roger Munro Jr
PT,26,001,Manuel de Jesús Baldenebro Arredondo,Ernesto Roger Munro Jr
MC,26,001,Candidato por definir,Candidato por definir
MORENA,26,001,Manuel de Jesús Baldenebro Arredondo,Ernesto Roger Munro Jr
PAN-PRI-PRD,26,001,Ana María Gutiérrez Coronado,Mónica Espinoza Rivera
PAN-PRI,26,001,Ana María Gutiérrez Coronado,Mónica Espinoza Rivera
PAN-PRD,26,001,Ana María Gutiérrez Coronado,Mónica Espinoza Rivera
PRI-PRD,26,001,Ana María Gutiérrez Coronado,Mónica Espinoza Rivera
PVEM_PT_MORENA,26,001,Manuel de Jesús Baldenebro Arredondo,Ernesto Roger Munro Jr
PVEM_PT,26,001,Manuel de Jesús Baldenebro Arredondo,Ernesto Roger Munro Jr
PVEM_MORENA,26,001,Manuel de Jesús Baldenebro Arredondo,Ernesto Roger Munro Jr
PT_MORENA,26,001,Manuel de Jesús Baldenebro Arredondo,Ernesto Roger Munro Jr
PAN,26,002,José Adalberto Rubio Ozuna,Luz Esther Vega Mungarro
PRI,26,002,José Adalberto Rubio Ozuna,Luz Esther Vega Mungarro
PRD,26,002,José Adalberto Rubio Ozuna,Luz Esther Vega Mungarro
PVEM,26,002,Jesús Antonio Pujol Irastorza,Ramón Antonio Baldenebro Garduño
PT,26,002,Jesús Antonio Pujol Irastorza,Ramón Antonio Baldenebro Garduño
MC,26,002,José Guillermo García Gómez,Roxana Velázquez González
MORENA,26,002,Jesús Antonio Pujol Irastorza,Ramón Antonio Baldenebro Garduño
PAN-PRI-PRD,26,002,José Adalberto Rubio Ozuna,Luz Esther Vega Mungarro
PAN-PRI,26,002,José Adalberto Rubio Ozuna,Luz Esther Vega Mungarro
PAN-PRD,26,002,José Adalberto Rubio Ozuna,Luz Esther Vega Mungarro
PRI-PRD,26,002,José Adalberto Rubio Ozuna,Luz Esther Vega Mungarro
PVEM_PT_MORENA,26,002,Jesús Antonio Pujol Irastorza,Ramón Antonio Baldenebro Garduño
PVEM_PT,26,002,Jesús Antonio Pujol Irastorza,Ramón Antonio Baldenebro Garduño
PVEM_MORENA,26,002,Jesús Antonio Pujol Irastorza,Ramón Antonio Baldenebro Garduño
PT_MORENA,26,002,Jesús Antonio Pujol Irastorza,Ramón Antonio Baldenebro Garduño
PAN,26,003,Jorge Armando Arce Armenta,Priciliano Meléndrez BarRíos
PRI,26,003,Jorge Armando Arce Armenta,Priciliano Meléndrez BarRíos
PRD,26,003,Jorge Armando Arce Armenta,Priciliano Meléndrez BarRíos
PVEM,26,003,Diana Karina Barreras Samaniego,Rebeca Valenzuela Álvarez
PT,26,003,Diana Karina Barreras Samaniego,Rebeca Valenzuela Álvarez
MC,26,003,Rogelio Enrique Cota Gutiérrez,Carlos Alberto León García
MORENA,26,003,Diana Karina Barreras Samaniego,Rebeca Valenzuela Álvarez
PAN-PRI-PRD,26,003,Jorge Armando Arce Armenta,Priciliano Meléndrez BarRíos
PAN-PRI,26,003,Jorge Armando Arce Armenta,Priciliano Meléndrez BarRíos
PAN-PRD,26,003,Jorge Armando Arce Armenta,Priciliano Meléndrez BarRíos
PRI-PRD,26,003,Jorge Armando Arce Armenta,Priciliano Meléndrez BarRíos
PVEM_PT_MORENA,26,003,Diana Karina Barreras Samaniego,Rebeca Valenzuela Álvarez
PVEM_PT,26,003,Diana Karina Barreras Samaniego,Rebeca Valenzuela Álvarez
PVEM_MORENA,26,003,Diana Karina Barreras Samaniego,Rebeca Valenzuela Álvarez
PT_MORENA,26,003,Diana Karina Barreras Samaniego,Rebeca Valenzuela Álvarez
PAN,26,004,Javier Dagnino Escobosa,Reynaldo Rodríguez Ortiz
PRI,26,004,Javier Dagnino Escobosa,Reynaldo Rodríguez Ortiz
PRD,26,004,Javier Dagnino Escobosa,Reynaldo Rodríguez Ortiz
PVEM,26,004,Ramón Ángel Flores Robles,Griselda Ilian López Martínez
PT,26,004,Ramón Ángel Flores Robles,Griselda Ilian López Martínez
MC,26,004,Carolina Velarde Tesisteco,Karen Guadalupe Solano Urbina
MORENA,26,004,Ramón Ángel Flores Robles,Griselda Ilian López Martínez
PAN-PRI-PRD,26,004,Javier Dagnino Escobosa,Reynaldo Rodríguez Ortiz
PAN-PRI,26,004,Javier Dagnino Escobosa,Reynaldo Rodríguez Ortiz
PAN-PRD,26,004,Javier Dagnino Escobosa,Reynaldo Rodríguez Ortiz
PRI-PRD,26,004,Javier Dagnino Escobosa,Reynaldo Rodríguez Ortiz
PVEM_PT_MORENA,26,004,Ramón Ángel Flores Robles,Griselda Ilian López Martínez
PVEM_PT,26,004,Ramón Ángel Flores Robles,Griselda Ilian López Martínez
PVEM_MORENA,26,004,Ramón Ángel Flores Robles,Griselda Ilian López Martínez
PT_MORENA,26,004,Ramón Ángel Flores Robles,Griselda Ilian López Martínez
PAN,26,005,Ernesto Gándara Camou,Xóchitl Noemí Preciado Ramírez
PRI,26,005,Ernesto Gándara Camou,Xóchitl Noemí Preciado Ramírez
PRD,26,005,Ernesto Gándara Camou,Xóchitl Noemí Preciado Ramírez
PVEM,26,005,Jacobo Mendoza Ruíz,Karina Teresita Zárate Felix
PT,26,005,Jacobo Mendoza Ruíz,Karina Teresita Zárate Felix
MC,26,005,Adolfo Enrique Clausen Iberri,María Fernanda Salazar Tapia
MORENA,26,005,Jacobo Mendoza Ruíz,Karina Teresita Zárate Felix
PAN-PRI-PRD,26,005,Ernesto Gándara Camou,Xóchitl Noemí Preciado Ramírez
PAN-PRI,26,005,Ernesto Gándara Camou,Xóchitl Noemí Preciado Ramírez
PAN-PRD,26,005,Ernesto Gándara Camou,Xóchitl Noemí Preciado Ramírez
PRI-PRD,26,005,Ernesto Gándara Camou,Xóchitl Noemí Preciado Ramírez
PVEM_PT_MORENA,26,005,Jacobo Mendoza Ruíz,Karina Teresita Zárate Felix
PVEM_PT,26,005,Jacobo Mendoza Ruíz,Karina Teresita Zárate Felix
PVEM_MORENA,26,005,Jacobo Mendoza Ruíz,Karina Teresita Zárate Felix
PT_MORENA,26,005,Jacobo Mendoza Ruíz,Karina Teresita Zárate Felix
PAN,26,006,Eduardo Flores Moreno,Sergio Antillón Ojeda
PRI,26,006,Eduardo Flores Moreno,Sergio Antillón Ojeda
PRD,26,006,Eduardo Flores Moreno,Sergio Antillón Ojeda
PVEM,26,006,Anabel Acosta Islas,Margarita Yaracel Esquer Lugo
PT,26,006,Anabel Acosta Islas,Margarita Yaracel Esquer Lugo
MC,26,006,Gustavo Ignacio Almada Bórquez,Leonel Arturo Esquer Pablos
MORENA,26,006,Anabel Acosta Islas,Margarita Yaracel Esquer Lugo
PAN-PRI-PRD,26,006,Eduardo Flores Moreno,Sergio Antillón Ojeda
PAN-PRI,26,006,Eduardo Flores Moreno,Sergio Antillón Ojeda
PAN-PRD,26,006,Eduardo Flores Moreno,Sergio Antillón Ojeda
PRI-PRD,26,006,Eduardo Flores Moreno,Sergio Antillón Ojeda
PVEM_PT_MORENA,26,006,Anabel Acosta Islas,Margarita Yaracel Esquer Lugo
PVEM_PT,26,006,Anabel Acosta Islas,Margarita Yaracel Esquer Lugo
PVEM_MORENA,26,006,Anabel Acosta Islas,Margarita Yaracel Esquer Lugo
PT_MORENA,26,006,Anabel Acosta Islas,Margarita Yaracel Esquer Lugo
PAN,26,007,Guadalupe María Soto Holguín,María de Lourdes Ruy Sánchez Toledo
PRI,26,007,Guadalupe María Soto Holguín,María de Lourdes Ruy Sánchez Toledo
PRD,26,007,Guadalupe María Soto Holguín,María de Lourdes Ruy Sánchez Toledo
PVEM,26,007,Alma Manuela Higuera Esquer,Gricelda Lorena Soto Almada
PT,26,007,Alma Manuela Higuera Esquer,Gricelda Lorena Soto Almada
MC,26,007,Ramón René García Vallejo,Rosario Castillo Vega
MORENA,26,007,Alma Manuela Higuera Esquer,Gricelda Lorena Soto Almada
PAN-PRI-PRD,26,007,Guadalupe María Soto Holguín,María de Lourdes Ruy Sánchez Toledo
PAN-PRI,26,007,Guadalupe María Soto Holguín,María de Lourdes Ruy Sánchez Toledo
PAN-PRD,26,007,Guadalupe María Soto Holguín,María de Lourdes Ruy Sánchez Toledo
PRI-PRD,26,007,Guadalupe María Soto Holguín,María de Lourdes Ruy Sánchez Toledo
PVEM_PT_MORENA,26,007,Alma Manuela Higuera Esquer,Gricelda Lorena Soto Almada
PVEM_PT,26,007,Alma Manuela Higuera Esquer,Gricelda Lorena Soto Almada
PVEM_MORENA,26,007,Alma Manuela Higuera Esquer,Gricelda Lorena Soto Almada
PT_MORENA,26,007,Alma Manuela Higuera Esquer,Gricelda Lorena Soto Almada
PAN,27,001,Elizabeth de la Cruz Miranda,Karla Guadalupe Hernández Felix
PRI,27,001,Elizabeth de la Cruz Miranda,Karla Guadalupe Hernández Felix
PRD,27,001,Elizabeth de la Cruz Miranda,Karla Guadalupe Hernández Felix
PVEM,27,001,Amparo Hernández Gómez,Leydy Elizabeth Laureano Alejo
PT,27,001,Stalin Rodríguez Rivera,Alejandro López Rivera
MC,27,001,Adriana Concepción Jiménez Govea,Mirely Jiménez Cortés
MORENA,27,001,Julio Ernesto Gutiérrez Bocanegra,Luis Romeo Gurría Gurría
PAN-PRI-PRD,27,001,Elizabeth de la Cruz Miranda,Karla Guadalupe Hernández Felix
PAN-PRI,27,001,Elizabeth de la Cruz Miranda,Karla Guadalupe Hernández Felix
PAN-PRD,27,001,Elizabeth de la Cruz Miranda,Karla Guadalupe Hernández Felix
PRI-PRD,27,001,Elizabeth de la Cruz Miranda,Karla Guadalupe Hernández Felix
PAN,27,002,Rafael Acosta León,Edgar Enrique Escalante Mondragón
PRI,27,002,Rafael Acosta León,Edgar Enrique Escalante Mondragón
PRD,27,002,Rafael Acosta León,Edgar Enrique Escalante Mondragón
PVEM,27,002,Ana Alicia Morales León,Paula María Velasquez Hernández
PT,27,002,Flor Elena Arias Herrera,María Guadalupe Javier Pérez
MC,27,002,Ramón Arturo González de la Cruz,Daniel Jiménez Ochoa
MORENA,27,002,Iván Peña Vidal,Mayra Paloma López Hidalgo
PAN-PRI-PRD,27,002,Rafael Acosta León,Edgar Enrique Escalante Mondragón
PAN-PRI,27,002,Rafael Acosta León,Edgar Enrique Escalante Mondragón
PAN-PRD,27,002,Rafael Acosta León,Edgar Enrique Escalante Mondragón
PRI-PRD,27,002,Rafael Acosta León,Edgar Enrique Escalante Mondragón
PAN,27,003,Esteban Sánchez González,Keren Bolaina Lara
PRI,27,003,Esteban Sánchez González,Keren Bolaina Lara
PRD,27,003,Esteban Sánchez González,Keren Bolaina Lara
PVEM,27,003,Enrique González Peregrino,José Alfredo Jiménez Gómez
PT,27,003,Gabriela Pestaña Sánchez,Patricia Magaña Zapata
MC,27,003,Ledin Yasbek Cárdenas García,Lesvia Yvonne Hernández Gómez
MORENA,27,003,Rosa Margarita Graniel Zenteno,María Bárbara López Castañeda
PAN-PRI-PRD,27,003,Esteban Sánchez González,Keren Bolaina Lara
PAN-PRI,27,003,Esteban Sánchez González,Keren Bolaina Lara
PAN-PRD,27,003,Esteban Sánchez González,Keren Bolaina Lara
PRI-PRD,27,003,Esteban Sánchez González,Keren Bolaina Lara
PAN,27,004,Alberto Gular Solórzano,Miguel Alberto Pedrero González
PRI,27,004,Alberto Gular Solórzano,Miguel Alberto Pedrero González
PRD,27,004,Alberto Gular Solórzano,Miguel Alberto Pedrero González
PVEM,27,004,Eustacio Pérez García,Freddy Mecías Jiménez
PT,27,004,Sandra Crystel Acevedo León,Janeysa Ara Cambrano
MC,27,004,Ileana Kristell Carrera López,Verónica Herrera Pérez
MORENA,27,004,Jaime Humberto Lastra Bastar,Emilio Antonio Contreras Martínez de Escobar
PAN-PRI-PRD,27,004,Alberto Gular Solórzano,Miguel Alberto Pedrero González
PAN-PRI,27,004,Alberto Gular Solórzano,Miguel Alberto Pedrero González
PAN-PRD,27,004,Alberto Gular Solórzano,Miguel Alberto Pedrero González
PRI-PRD,27,004,Alberto Gular Solórzano,Miguel Alberto Pedrero González
PAN,27,005,Rocío Hernández López,María del Carmen Jiménez Velázquez
PRI,27,005,Rocío Hernández López,María del Carmen Jiménez Velázquez
PRD,27,005,Rocío Hernández López,María del Carmen Jiménez Velázquez
PVEM,27,005,Jorge Luis Aguirre Leyva,Annette Lizette Pintado Espinosa
PT,27,005,Flor de Li Gómez Bravata,Yesenia Beatriz Perera García
MC,27,005,Mario Eduardo Neri Guajardo,Rosa Chable Galmiche
MORENA,27,005,Beatriz Millánd Pérez,Vanessa Díaz Domínguez
PAN-PRI-PRD,27,005,Rocío Hernández López,María del Carmen Jiménez Velázquez
PAN-PRI,27,005,Rocío Hernández López,María del Carmen Jiménez Velázquez
PAN-PRD,27,005,Rocío Hernández López,María del Carmen Jiménez Velázquez
PRI-PRD,27,005,Rocío Hernández López,María del Carmen Jiménez Velázquez
PAN,27,006,Cristian Emmanuel Jerónimo Álvarez,David Vázquez Martínez
PRI,27,006,Cristian Emmanuel Jerónimo Álvarez,David Vázquez Martínez
PRD,27,006,Cristian Emmanuel Jerónimo Álvarez,David Vázquez Martínez
PVEM,27,006,Rosa María Díaz Carrasco,Magdalena Hernández Jiménez
PT,27,006,Carlos Alberto Cordero Martínez,Crisanto Sánchez Lozano
MC,27,006,Juan Pablo de la Fuente Utrilla,Mariana Silvan Cornelio
MORENA,27,006,Tey Mollinedo Cano,María Consuelo Cornelio Alcudia
PAN-PRI-PRD,27,006,Cristian Emmanuel Jerónimo Álvarez,David Vázquez Martínez
PAN-PRI,27,006,Cristian Emmanuel Jerónimo Álvarez,David Vázquez Martínez
PAN-PRD,27,006,Cristian Emmanuel Jerónimo Álvarez,David Vázquez Martínez
PRI-PRD,27,006,Cristian Emmanuel Jerónimo Álvarez,David Vázquez Martínez
PAN,28,001,Manuel Canales Bermea,Daniela Sada Paz Decanini
PRI,28,001,Manuel Canales Bermea,Daniela Sada Paz Decanini
PRD,28,001,Manuel Canales Bermea,Daniela Sada Paz Decanini
PVEM,28,001,Carlos Enrique Cantúrosas Villarreal,Jaime Mendoza Vega
PT,28,001,Carlos Enrique Cantúrosas Villarreal,Jaime Mendoza Vega
MC,28,001,Alfonso Aramis Salas Pérez,Juan Eduardo Aldape de la Cerda
MORENA,28,001,Carlos Enrique Cantúrosas Villarreal,Jaime Mendoza Vega
PAN-PRI-PRD,28,001,Manuel Canales Bermea,Daniela Sada Paz Decanini
PAN-PRI,28,001,Manuel Canales Bermea,Daniela Sada Paz Decanini
PAN-PRD,28,001,Manuel Canales Bermea,Daniela Sada Paz Decanini
PRI-PRD,28,001,Manuel Canales Bermea,Daniela Sada Paz Decanini
PVEM_PT_MORENA,28,001,Carlos Enrique Cantúrosas Villarreal,Jaime Mendoza Vega
